"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","1519000","1600000","1650000","1713000","0","0","0","0","0","0","1400000","1370000","1036000","1031000","0","0","0","0","0","0","1","62","12","1","0","0","0","0","0","0","5","5","1","2","0","0","0","0","0","0","76","13","0","0","0","0","0","-1463000","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","1478000","1505000","1510000","1519000","1525000","1600000","1650000","1713000","1715000","1888000","1424000","1413000","1400000","1370000","1350000","1313000","1036000","1031000","1030000","0","2","7","25","1","8","106","12","1","1","5","20","1","5","5","5","1","1","2","1209","0","168","1249","0","0","0","0","0","-1463000","5","-100.00","0","92","1236","0","0","","0","0","0","","",""
"080001","0000","0","1477000","1478000","1500000","1505000","1510000","1515000","1519000","1525000","1537000","1548000","1470000","1435000","1424000","1413000","1401000","1400000","1370000","1350000","1316000","1313000","1","2","1","7","25","2","1","8","5","10","4","2","30","1","2","5","5","5","4","1","62","59","0","0","0","0","0","-1463000","5","-100.00","0","-106","-1190","0","0","","0","0","0","","",""
"080002","0000","0","1477000","1478000","1500000","1505000","1510000","1515000","1519000","1525000","1534000","1536000","1473000","1470000","1463000","1435000","1424000","1413000","1401000","1400000","1370000","1350000","1","2","1","7","28","2","21","8","5","100","1","17","10","2","30","1","2","5","5","5","175","78","0","0","0","0","0","-1463000","5","-100.00","0","113","19","0","0","","0","0","0","","",""
"080002","0001","0","1477000","1478000","1488000","1500000","1505000","1510000","1515000","1519000","1525000","1530000","1473000","1470000","1467000","1463000","1450000","1440000","1435000","1430000","1424000","1420000","1","2","1","1","7","28","2","21","8","3","1","17","20","10","1","1","2","1","30","1","74","84","0","0","0","0","0","-1463000","5","-100.00","0","-101","6","0","0","","0","0","0","","",""
"080003","0000","0","1477000","1478000","1488000","1500000","1505000","1510000","1515000","1519000","1525000","1530000","1473000","1470000","1467000","1463000","1450000","1440000","1435000","1430000","1424000","1420000","1","2","1","1","7","28","2","21","8","33","1","17","20","18","2","1","2","1","30","1","104","93","0","0","0","0","0","-1463000","5","-100.00","0","30","9","0","0","","0","0","0","","",""
"080003","0001","0","1477000","1478000","1488000","1500000","1505000","1510000","1515000","1519000","1525000","1530000","1473000","1470000","1467000","1463000","1450000","1447000","1441000","1440000","1435000","1430000","1","2","1","1","7","28","2","21","8","33","1","17","20","19","2","3","30","1","2","1","104","96","0","0","0","0","0","-1463000","5","-100.00","0","0","3","0","0","","0","0","0","","",""
"080004","0000","0","1477000","1478000","1488000","1500000","1505000","1510000","1515000","1519000","1525000","1530000","1473000","1470000","1467000","1463000","1450000","1447000","1441000","1440000","1435000","1430000","1","2","1","1","7","28","2","21","8","33","2","17","20","19","2","3","30","1","2","1","104","97","0","0","0","0","0","-1463000","5","-100.00","0","0","1","0","0","","0","0","0","","",""
"080004","0001","0","1477000","1478000","1488000","1500000","1505000","1510000","1515000","1519000","1525000","1530000","1474000","1473000","1470000","1467000","1463000","1450000","1447000","1441000","1440000","1435000","1","2","1","8","7","28","2","21","8","33","1","10","17","20","19","2","13","30","1","2","111","115","0","0","0","0","0","-1463000","5","-100.00","1","7","18","0","0","","0","0","0","","",""
"080004","0002","0","1477000","1478000","1488000","1500000","1505000","1510000","1515000","1519000","1520000","1525000","1474000","1473000","1470000","1467000","1463000","1450000","1447000","1441000","1440000","1435000","1","2","1","8","7","28","2","21","33","8","1","10","17","20","19","2","13","30","1","2","111","115","0","0","0","0","0","-1463000","5","-100.00","1","0","0","0","0","","0","0","0","","",""
"080005","0000","0","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1520000","1474000","1473000","1470000","1467000","1463000","1450000","1447000","1441000","1440000","1435000","1","2","1","8","1","7","28","2","21","33","1","10","17","20","19","2","13","30","1","2","104","115","0","0","0","0","0","-1463000","5","-100.00","1","-7","0","0","0","","0","0","0","","",""
"080005","0001","0","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1520000","1474000","1473000","1470000","1467000","1463000","1450000","1447000","1441000","1440000","1435000","1","2","1","8","1","7","28","2","21","33","1","13","17","20","19","2","13","30","1","2","104","118","0","0","0","0","0","-1463000","5","-100.00","1","0","3","0","0","","0","0","0","","",""
"080006","0000","0","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1520000","1474000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","23","2","1","8","1","7","29","2","21","33","1","13","17","20","20","19","1","2","13","30","127","136","0","0","0","0","0","-1463000","5","-100.00","1","23","18","0","0","","0","0","0","","",""
"080007","0000","0","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1520000","1474000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","23","2","1","8","1","7","29","3","21","33","1","13","17","20","20","19","1","2","13","30","128","136","0","0","0","0","0","-1463000","5","-100.00","1","1","0","0","0","","0","0","0","","",""
"080007","0001","0","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1520000","1474000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","121","2","1","8","1","7","29","3","21","33","1","22","17","20","20","20","1","2","13","30","226","146","0","0","0","0","0","-1463000","5","-100.00","1","98","10","0","0","","0","0","0","","",""
"080008","0000","0","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1520000","1474000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","121","2","1","11","1","7","29","3","21","33","1","22","17","20","20","20","1","2","13","30","229","146","0","0","0","0","0","-1463000","5","-100.00","1","3","0","0","0","","0","0","0","","",""
"080008","0001","0","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1520000","1474000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","121","2","1","11","1","7","30","3","21","33","1","22","17","20","20","20","1","2","13","30","230","146","0","0","0","0","0","-1463000","5","-100.00","1","1","0","0","0","","0","0","0","","",""
"080008","0002","0","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1520000","1474000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","121","2","1","11","1","9","30","3","21","33","1","22","17","20","20","20","1","2","13","30","232","146","0","0","0","0","0","-1463000","5","-100.00","1","2","0","0","0","","0","0","0","","",""
"080009","0000","0","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1520000","1474000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","121","2","1","11","1","9","30","3","21","33","1","22","17","20","20","24","1","2","13","30","232","150","0","0","0","0","0","-1463000","5","-100.00","1","0","4","0","0","","0","0","0","","",""
"080009","0001","0","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1520000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","1440000","121","2","1","11","1","9","30","3","21","33","21","17","20","20","24","1","2","13","30","1","232","149","0","0","0","0","0","-1463000","5","-100.00","3","0","-1","0","0","","0","0","0","","",""
"080009","0002","0","1474000","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1519000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","1440000","1","121","2","1","11","1","9","30","3","21","21","17","20","20","24","1","2","13","30","1","200","149","0","0","0","0","0","-1463000","5","-100.00","3","-32","0","0","0","","0","0","0","","",""
"080009","0003","0","1474000","1475000","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","1440000","1","1","121","2","1","11","1","9","30","3","21","17","20","20","24","4","2","13","30","1","180","152","0","0","0","0","0","-1463000","5","-100.00","3","-20","3","0","0","","0","0","0","","",""
"080010","0000","0","1474000","1475000","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1473000","1470000","1468000","1467000","1463000","1451000","1450000","1447000","1441000","1440000","1","1","121","2","1","11","1","9","30","3","22","17","20","20","24","4","2","13","30","1","180","153","0","0","0","0","0","-1463000","5","-100.00","3","0","1","0","0","","0","0","0","","",""
"080010","0001","0","1474000","1475000","1477000","1478000","1488000","1500000","1501000","1505000","1510000","1515000","1473000","1470000","1468000","1467000","1463000","1452000","1451000","1450000","1447000","1441000","1","1","121","2","1","11","1","9","30","3","22","17","20","20","25","1","4","2","13","30","180","154","0","0","0","0","0","-1463000","5","-100.00","3","0","1","0","0","","0","0","0","","",""
"080011","0000","0","1474000","1475000","1477000","1478000","1488000","1489000","1499000","1500000","1501000","1505000","1473000","1470000","1468000","1467000","1463000","1461000","1452000","1451000","1450000","1447000","1","1","122","2","1","50","50","11","1","9","22","17","21","20","25","1","1","4","2","13","248","126","0","0","0","0","0","-1463000","5","-100.00","3","68","-28","0","0","","0","0","0","","",""
"080011","0001","0","1475000","1477000","1478000","1488000","1489000","1499000","1500000","1501000","1505000","1510000","1473000","1470000","1468000","1467000","1463000","1461000","1452000","1451000","1450000","1447000","4","122","2","1","50","50","11","1","9","30","22","17","21","20","25","1","1","4","2","13","280","126","0","0","0","0","0","-1463000","5","-100.00","5","32","0","0","0","","0","0","0","","",""
"080011","0002","0","1475000","1477000","1478000","1488000","1489000","1499000","1500000","1501000","1505000","1510000","1470000","1468000","1467000","1463000","1461000","1452000","1451000","1450000","1447000","1441000","1","122","2","1","50","50","11","1","9","30","17","21","20","25","1","1","4","2","13","30","277","134","0","0","0","0","0","-1463000","5","-100.00","27","-3","8","0","0","","0","0","0","","",""
"080012","0000","0","1474000","1475000","1477000","1478000","1488000","1489000","1499000","1500000","1501000","1505000","1470000","1468000","1467000","1463000","1461000","1452000","1451000","1450000","1447000","1441000","3","4","122","2","1","50","50","11","1","9","17","22","20","25","1","1","4","2","13","30","253","135","0","0","0","0","0","-1463000","5","-100.00","32","-24","1","0","0","","0","0","0","","",""
"080012","0001","0","1472000","1473000","1474000","1475000","1477000","1478000","1488000","1489000","1499000","1500000","1470000","1468000","1467000","1463000","1461000","1452000","1451000","1450000","1447000","1441000","2","3","1","1","122","2","1","50","50","11","17","22","20","26","1","1","4","2","13","30","243","136","0","0","0","0","0","-1463000","5","-100.00","32","-10","1","0","0","","0","0","0","","",""
"080013","0000","0","1472000","1473000","1474000","1475000","1477000","1478000","1488000","1489000","1499000","1500000","1470000","1468000","1467000","1463000","1461000","1459000","1452000","1451000","1450000","1447000","2","3","1","1","122","2","1","50","50","11","17","22","20","26","1","10","1","4","2","13","243","116","0","0","0","0","0","-1463000","5","-100.00","32","0","-20","0","0","","0","0","0","","",""
